time,status,err_px_x,err_px_y,err_deg_x,err_deg_y,pan_target,tilt_target,pan_angle,tilt_angle,confidence,fps
10.851,TRACKING,6,121,0.31,6.23,71.97,125.00,71.97,125.00,0.900,28.1
10.886,TRACKING,7,122,0.36,6.29,71.97,125.00,71.97,125.00,0.900,28.2
10.920,TRACKING,7,122,0.36,6.29,71.97,125.00,71.97,125.00,0.899,28.3
10.955,TRACKING,6,122,0.31,6.29,71.97,125.00,71.97,125.00,0.900,28.3
10.990,TRACKING,7,122,0.36,6.29,71.97,125.00,71.97,125.00,0.899,28.3
11.025,TRACKING,7,121,0.36,6.23,71.97,125.00,71.97,125.00,0.898,28.4
11.060,TRACKING,6,121,0.31,6.23,71.97,125.00,71.97,125.00,0.899,28.4
11.094,TRACKING,7,121,0.36,6.23,71.97,125.00,71.97,125.00,0.897,28.5
11.129,TRACKING,7,121,0.36,6.23,71.97,125.00,71.97,125.00,0.898,28.5
11.163,TRACKING,7,121,0.36,6.23,71.97,125.00,71.97,125.00,0.897,28.6
11.198,TRACKING,6,121,0.31,6.23,71.97,125.00,71.97,125.00,0.899,28.6
11.233,TRACKING,6,120,0.31,6.18,71.97,125.00,71.97,125.00,0.898,28.6
11.268,TRACKING,6,120,0.31,6.18,71.97,125.00,71.97,125.00,0.897,28.6
11.302,TRACKING,2,121,0.10,6.23,71.97,125.00,71.97,125.00,0.896,28.6
11.337,TRACKING,1,122,0.05,6.29,71.97,125.00,71.97,125.00,0.898,28.7
11.372,TRACKING,0,122,0.00,6.29,71.97,125.00,71.97,125.00,0.896,28.7
11.406,TRACKING,-1,123,-0.05,6.34,71.97,125.00,71.97,125.00,0.900,28.7
11.441,TRACKING,-3,124,-0.15,6.39,71.97,125.00,71.97,125.00,0.900,28.7
11.476,TRACKING,-9,127,-0.46,6.54,71.97,125.00,71.97,125.00,0.898,28.7
11.512,TRACKING,-14,126,-0.72,6.49,71.97,125.00,71.97,125.00,0.901,28.6
11.546,TRACKING,-17,128,-0.88,6.60,71.97,125.00,71.97,125.00,0.901,28.7
11.580,TRACKING,-24,130,-1.24,6.70,71.97,125.00,71.97,125.00,0.903,28.7
11.615,TRACKING,-30,129,-1.55,6.65,71.97,125.00,71.97,125.00,0.909,28.7
11.650,TRACKING,-35,132,-1.80,6.80,71.97,125.00,71.97,125.00,0.912,28.7
11.685,TRACKING,-43,135,-2.22,6.96,71.97,125.00,71.97,125.00,0.905,28.7
11.720,TRACKING,-51,136,-2.63,7.01,71.97,125.00,71.97,125.00,0.910,28.7
11.755,TRACKING,-58,138,-2.99,7.11,71.97,125.00,71.97,125.00,0.913,28.7
11.790,TRACKING,-65,138,-3.35,7.11,71.97,125.00,71.97,125.00,0.913,28.7
11.824,TRACKING,-75,141,-3.87,7.27,72.66,125.00,71.97,125.00,0.906,28.7
11.859,TRACKING,-84,139,-4.33,7.16,73.44,125.00,72.66,125.00,0.914,28.7
11.894,TRACKING,-93,142,-4.80,7.32,74.34,125.00,73.44,125.00,0.912,28.7
11.929,TRACKING,-98,144,-5.05,7.42,75.32,125.00,74.34,125.00,0.914,28.7
11.964,TRACKING,-96,146,-4.95,7.52,76.37,125.00,75.32,125.00,0.907,28.7
11.999,TRACKING,-103,150,-5.31,7.73,77.49,125.00,76.37,125.00,0.905,28.7
12.033,TRACKING,-103,151,-5.31,7.78,78.66,125.00,77.49,125.00,0.903,28.7
12.068,TRACKING,-104,154,-5.36,7.94,79.88,125.00,78.66,125.00,0.903,28.7
12.103,TRACKING,-104,157,-5.36,8.09,81.13,125.00,79.88,125.00,0.904,28.7
12.138,TRACKING,-100,157,-5.16,8.09,82.39,125.00,81.13,125.00,0.906,28.7
12.174,TRACKING,-97,158,-5.00,8.14,83.64,125.00,82.39,125.00,0.911,28.6
12.211,TRACKING,-94,161,-4.85,8.30,84.89,125.00,83.60,125.00,0.912,28.5
12.247,TRACKING,-93,162,-4.80,8.35,86.13,125.00,84.89,125.00,0.918,28.4
12.283,TRACKING,-90,163,-4.64,8.40,87.35,125.00,86.13,125.00,0.916,28.3
12.319,TRACKING,-81,164,-4.18,8.45,88.52,125.00,87.35,125.00,0.908,28.3
12.355,TRACKING,-77,164,-3.97,8.45,89.65,125.00,88.52,125.00,0.906,28.2
12.391,TRACKING,-78,163,-4.02,8.40,90.75,125.00,89.65,125.00,0.907,28.1
12.428,TRACKING,-72,167,-3.71,8.61,91.81,125.00,90.75,125.00,0.909,28.1
12.465,TRACKING,-65,165,-3.35,8.50,92.82,125.00,91.81,125.00,0.912,28.0
12.503,TRACKING,-64,165,-3.30,8.50,93.78,125.00,92.82,125.00,0.915,27.8
12.540,TRACKING,-59,163,-3.04,8.40,94.69,125.00,93.78,125.00,0.913,27.7
12.576,TRACKING,-56,163,-2.89,8.40,95.55,125.00,94.69,125.00,0.914,27.7
12.613,TRACKING,-53,164,-2.73,8.45,96.37,125.00,95.55,125.00,0.911,27.7
12.650,TRACKING,-46,163,-2.37,8.40,97.13,125.00,96.37,125.00,0.908,27.6
12.686,TRACKING,-43,162,-2.22,8.35,97.84,125.00,97.13,125.00,0.912,27.6
12.722,TRACKING,-44,162,-2.27,8.35,98.52,125.00,97.84,125.00,0.913,27.6
12.757,TRACKING,-41,163,-2.11,8.40,99.16,125.00,98.52,125.00,0.912,27.7
12.792,TRACKING,-48,164,-2.47,8.45,99.80,125.00,99.16,125.00,0.909,27.8
12.827,TRACKING,-52,165,-2.68,8.50,100.44,125.00,99.80,125.00,0.912,27.9
12.862,TRACKING,-55,165,-2.84,8.50,101.10,125.00,100.44,125.00,0.912,27.9
12.897,TRACKING,-59,165,-3.04,8.50,101.79,125.00,101.10,125.00,0.914,28.0
12.932,TRACKING,-61,168,-3.15,8.66,102.50,125.00,101.79,125.00,0.907,28.1
12.967,TRACKING,-64,166,-3.30,8.55,103.24,125.00,102.50,125.00,0.906,28.1
13.002,TRACKING,-70,167,-3.61,8.61,104.02,125.00,103.24,125.00,0.908,28.1
13.038,TRACKING,-76,169,-3.92,8.71,104.85,125.00,104.02,125.00,0.904,28.1
13.074,TRACKING,-79,170,-4.07,8.76,105.73,125.00,104.85,125.00,0.901,28.1
13.110,TRACKING,-83,169,-4.28,8.71,106.65,125.00,105.73,125.00,0.903,28.0
13.146,TRACKING,-89,169,-4.59,8.71,107.64,125.00,106.65,125.00,0.910,28.0
13.183,TRACKING,-90,170,-4.64,8.76,108.66,125.00,107.64,125.00,0.907,27.9
13.219,TRACKING,-93,171,-4.80,8.81,109.74,125.00,108.66,125.00,0.904,27.9
13.256,TRACKING,-94,171,-4.85,8.81,110.84,125.00,109.74,125.00,0.904,27.8
13.292,TRACKING,-96,171,-4.95,8.81,111.99,125.00,110.84,125.00,0.906,27.8
13.329,TRACKING,-97,171,-5.00,8.81,113.15,125.00,111.99,125.00,0.907,27.7
13.366,TRACKING,-96,171,-4.95,8.81,114.34,125.00,113.15,125.00,0.907,27.6
13.402,TRACKING,-94,172,-4.85,8.86,115.54,125.00,114.34,125.00,0.906,27.7
13.438,TRACKING,-93,172,-4.80,8.86,116.74,125.00,115.54,125.00,0.906,27.7
13.474,TRACKING,-92,172,-4.74,8.86,117.93,125.00,116.74,125.00,0.909,27.7
13.512,TRACKING,-88,172,-4.54,8.86,119.11,125.00,117.93,125.00,0.907,27.6
13.548,TRACKING,-87,170,-4.49,8.76,120.28,125.00,119.11,125.00,0.906,27.6
13.585,TRACKING,-85,171,-4.38,8.81,121.43,125.00,120.28,125.00,0.905,27.5
13.622,TRACKING,-82,172,-4.23,8.86,122.56,125.00,121.43,125.00,0.904,27.5
13.658,TRACKING,-82,172,-4.23,8.86,123.67,125.00,122.56,125.00,0.906,27.5
13.694,TRACKING,-79,169,-4.07,8.71,124.76,125.00,123.67,125.00,0.904,27.5
13.730,TRACKING,-74,169,-3.82,8.71,125.81,125.00,124.76,125.00,0.910,27.5
13.765,TRACKING,-72,169,-3.71,8.71,126.84,125.00,125.81,125.00,0.907,27.6
13.801,TRACKING,-71,169,-3.66,8.71,127.83,125.00,126.84,125.00,0.908,27.7
13.837,TRACKING,-66,167,-3.40,8.61,128.80,125.00,127.83,125.00,0.907,27.7
13.873,TRACKING,-65,167,-3.35,8.61,129.73,125.00,128.80,125.00,0.908,27.7
13.909,TRACKING,-65,168,-3.35,8.66,130.64,125.00,129.73,125.00,0.906,27.7
13.946,TRACKING,-63,168,-3.25,8.66,131.53,125.00,130.64,125.00,0.908,27.7
13.982,TRACKING,-63,168,-3.25,8.66,132.39,125.00,131.53,125.00,0.906,27.6
14.018,TRACKING,-60,168,-3.09,8.66,133.24,125.00,132.39,125.00,0.909,27.6
14.054,TRACKING,-60,169,-3.09,8.71,134.07,125.00,133.24,125.00,0.909,27.6
14.091,TRACKING,-55,167,-2.84,8.61,134.87,125.00,134.07,125.00,0.905,27.6
14.128,TRACKING,-55,165,-2.84,8.50,135.64,125.00,134.87,125.00,0.907,27.6
14.163,TRACKING,-53,166,-2.73,8.55,136.40,125.00,135.64,125.00,0.908,27.7
14.199,TRACKING,-55,166,-2.84,8.55,137.14,125.00,136.40,125.00,0.909,27.7
14.235,TRACKING,-53,166,-2.73,8.55,137.87,125.00,137.14,125.00,0.909,27.7
14.271,TRACKING,-52,164,-2.68,8.45,138.58,125.00,137.87,125.00,0.909,27.7
14.308,TRACKING,-52,165,-2.68,8.50,139.28,125.00,138.58,125.00,0.909,27.7
14.344,TRACKING,-48,164,-2.47,8.45,139.97,125.00,139.28,125.00,0.905,27.6
14.381,TRACKING,-47,163,-2.42,8.40,140.63,125.00,139.97,125.00,0.904,27.6
14.418,TRACKING,-47,164,-2.42,8.45,141.28,125.00,140.63,125.00,0.905,27.5
14.454,TRACKING,-44,164,-2.27,8.45,141.91,125.00,141.28,125.00,0.907,27.5
14.490,TRACKING,-44,163,-2.27,8.40,141.91,125.00,141.91,125.00,0.908,27.5
14.527,TRACKING,-44,163,-2.27,8.40,141.91,125.00,141.91,125.00,0.908,27.5
14.563,TRACKING,-40,164,-2.06,8.45,141.91,125.00,141.91,125.00,0.910,27.5
14.599,TRACKING,-39,163,-2.01,8.40,141.91,125.00,141.91,125.00,0.911,27.6
14.635,TRACKING,-39,162,-2.01,8.35,141.91,125.00,141.91,125.00,0.911,27.6
14.672,TRACKING,-40,162,-2.06,8.35,141.91,125.00,141.91,125.00,0.911,27.6
14.708,TRACKING,-40,163,-2.06,8.40,141.91,125.00,141.91,125.00,0.909,27.5
14.746,TRACKING,-41,163,-2.11,8.40,141.91,125.00,141.91,125.00,0.910,27.4
14.782,TRACKING,-41,163,-2.11,8.40,141.91,125.00,141.91,125.00,0.910,27.5
14.818,TRACKING,-41,163,-2.11,8.40,141.91,125.00,141.91,125.00,0.910,27.5
14.853,TRACKING,-41,162,-2.11,8.35,141.91,125.00,141.91,125.00,0.911,27.6
14.889,TRACKING,-41,162,-2.11,8.35,141.91,125.00,141.91,125.00,0.913,27.6
14.925,TRACKING,-41,162,-2.11,8.35,141.91,125.00,141.91,125.00,0.915,27.6
14.961,TRACKING,-40,163,-2.06,8.40,141.91,125.00,141.91,125.00,0.914,27.7
14.997,TRACKING,-38,162,-1.96,8.35,141.91,125.00,141.91,125.00,0.914,27.7
15.033,TRACKING,-35,162,-1.80,8.35,141.91,125.00,141.91,125.00,0.913,27.6
15.070,TRACKING,-33,162,-1.70,8.35,141.91,125.00,141.91,125.00,0.918,27.6
15.107,TRACKING,-30,162,-1.55,8.35,141.91,125.00,141.91,125.00,0.921,27.6
15.143,TRACKING,-24,161,-1.24,8.30,141.91,125.00,141.91,125.00,0.912,27.6
15.178,TRACKING,-15,160,-0.77,8.24,141.91,125.00,141.91,125.00,0.911,27.6
15.214,TRACKING,-7,159,-0.36,8.19,141.91,125.00,141.91,125.00,0.909,27.7
15.249,TRACKING,-2,159,-0.10,8.19,141.91,125.00,141.91,125.00,0.911,27.8
15.284,TRACKING,8,156,0.41,8.04,141.91,125.00,141.91,125.00,0.913,27.8
15.320,TRACKING,16,155,0.82,7.99,141.91,125.00,141.91,125.00,0.898,27.9
15.356,TRACKING,26,156,1.34,8.04,141.91,125.00,141.91,125.00,0.902,27.9
15.392,TRACKING,36,154,1.86,7.94,141.91,125.00,141.91,125.00,0.913,27.8
15.428,TRACKING,42,150,2.17,7.73,141.91,125.00,141.91,125.00,0.901,27.8
15.465,TRACKING,53,148,2.73,7.63,141.91,125.00,141.91,125.00,0.895,27.7
15.503,TRACKING,62,150,3.20,7.73,141.91,125.00,141.91,125.00,0.906,27.6
15.538,TRACKING,73,148,3.76,7.63,141.91,125.00,141.91,125.00,0.913,27.7
15.573,TRACKING,88,144,4.54,7.42,141.19,125.00,141.91,125.00,0.903,27.8
15.607,TRACKING,100,141,5.16,7.27,140.33,125.00,141.19,125.00,0.902,27.9
15.644,TRACKING,105,139,5.41,7.16,139.34,125.00,140.33,125.00,0.899,27.9
15.680,TRACKING,112,134,5.77,6.90,138.24,125.00,139.34,125.00,0.903,27.8
15.716,TRACKING,118,129,6.08,6.65,137.03,125.00,138.24,125.00,0.903,27.8
15.752,TRACKING,121,126,6.24,6.49,135.73,125.00,137.03,125.00,0.906,27.8
15.789,TRACKING,118,127,6.08,6.54,134.38,125.00,135.82,125.00,0.906,27.7
15.826,TRACKING,114,126,5.88,6.49,133.00,125.00,134.38,125.00,0.905,27.7
15.862,TRACKING,111,126,5.72,6.49,131.60,125.00,133.00,125.00,0.906,27.7
15.899,TRACKING,106,124,5.47,6.39,130.21,125.00,131.60,125.00,0.903,27.6
15.934,TRACKING,101,124,5.21,6.39,128.84,125.00,130.39,125.00,0.910,27.7
15.970,TRACKING,101,122,5.21,6.29,127.49,125.00,128.84,125.00,0.911,27.8
16.006,TRACKING,102,120,5.26,6.18,126.15,125.00,127.49,125.00,0.910,27.8
16.042,TRACKING,100,118,5.16,6.08,124.82,125.00,126.15,125.00,0.910,27.7
16.078,TRACKING,94,111,4.85,5.72,123.51,125.00,124.91,125.00,0.913,27.7
16.115,TRACKING,92,111,4.74,5.72,122.24,125.00,123.51,125.00,0.913,27.6
16.151,TRACKING,89,110,4.59,5.67,121.00,125.00,122.24,125.00,0.911,27.7
16.187,TRACKING,81,107,4.18,5.51,119.80,125.00,121.00,125.00,0.910,27.7
16.224,TRACKING,81,102,4.18,5.26,118.65,125.00,119.80,125.00,0.910,27.6
16.260,TRACKING,80,98,4.12,5.05,117.52,125.00,118.65,125.00,0.910,27.6
16.296,TRACKING,75,92,3.87,4.74,116.43,125.00,117.52,125.00,0.901,27.7
16.331,TRACKING,74,91,3.82,4.69,115.38,125.00,116.43,125.00,0.899,27.7
16.367,TRACKING,74,90,3.82,4.64,114.35,125.00,115.38,125.00,0.889,27.7
16.403,TRACKING,76,89,3.92,4.59,113.33,125.00,114.35,125.00,0.883,27.8
16.439,TRACKING,77,87,3.97,4.48,112.32,125.00,113.33,125.00,0.873,27.8
16.475,TRACKING,78,87,4.02,4.48,111.31,125.00,112.32,125.00,0.867,27.8
16.512,TRACKING,82,85,4.23,4.38,110.29,125.00,111.31,125.00,0.863,27.7
16.548,TRACKING,94,80,4.85,4.12,109.22,125.00,110.29,125.00,0.871,27.7
16.584,TRACKING,94,80,4.85,4.12,108.11,125.00,109.22,125.00,0.878,27.7
16.622,TRACKING,105,77,5.41,3.97,106.94,125.00,108.11,125.00,0.890,27.6
16.658,TRACKING,115,75,5.93,3.86,105.69,125.00,106.94,125.00,0.898,27.6
16.694,TRACKING,124,76,6.39,3.92,104.36,125.00,105.69,125.00,0.909,27.6
16.731,TRACKING,131,77,6.75,3.97,102.93,125.00,104.36,125.00,0.887,27.6
16.767,TRACKING,148,74,7.63,3.81,101.39,125.00,103.15,125.00,0.886,27.5
16.803,TRACKING,158,72,8.15,3.71,99.72,125.00,101.39,125.00,0.892,27.6
16.840,TRACKING,175,69,9.02,3.56,97.90,125.00,99.72,125.00,0.898,27.5
16.876,TRACKING,184,66,9.49,3.40,95.94,125.00,97.90,125.00,0.897,27.6
16.913,TRACKING,199,62,10.26,3.19,93.83,125.00,96.69,125.00,0.882,27.5
16.949,TRACKING,213,54,10.98,2.78,91.56,125.00,94.17,125.00,0.898,27.5
16.986,TRACKING,223,54,11.50,2.78,89.14,125.00,91.64,125.00,0.902,27.5
17.023,TRACKING,232,54,11.96,2.78,86.57,125.00,89.14,125.00,0.911,27.4
17.060,TRACKING,237,52,12.22,2.68,83.88,125.00,87.88,125.00,0.908,27.4
17.097,TRACKING,244,48,12.58,2.47,81.08,125.00,85.32,125.00,0.898,27.4
17.134,TRACKING,246,46,12.68,2.37,78.19,125.00,82.77,125.00,0.902,27.3
17.171,TRACKING,247,48,12.74,2.47,75.22,125.00,80.22,125.00,0.905,27.3
17.207,TRACKING,257,48,13.25,2.47,72.16,125.00,78.97,125.00,0.905,27.3
17.244,TRACKING,254,46,13.10,2.37,69.05,125.00,76.45,125.00,0.897,27.3
17.280,TRACKING,258,46,13.30,2.37,65.89,125.00,73.93,125.00,0.899,27.3
17.317,TRACKING,258,45,13.30,2.32,62.68,125.00,72.54,125.00,0.903,27.3
17.354,TRACKING,255,46,13.15,2.37,59.46,125.00,70.03,125.00,0.902,27.3
17.390,TRACKING,254,48,13.10,2.47,56.22,125.00,67.50,125.00,0.904,27.3
17.426,TRACKING,257,50,13.25,2.58,52.96,125.00,64.97,125.00,0.911,27.4
17.462,TRACKING,256,51,13.20,2.63,49.69,125.00,63.72,125.00,0.912,27.5
17.498,TRACKING,249,55,12.84,2.83,46.43,125.00,61.21,125.00,0.919,27.5
17.533,TRACKING,244,55,12.58,2.83,43.20,125.00,58.67,125.00,0.917,27.5
17.569,TRACKING,245,56,12.63,2.89,39.99,125.00,57.41,125.00,0.917,27.6
17.604,TRACKING,238,56,12.27,2.89,36.82,125.00,54.91,125.00,0.918,27.7
17.639,TRACKING,242,55,12.48,2.83,33.65,125.00,52.40,125.00,0.914,27.8
17.674,TRACKING,240,55,12.38,2.83,30.51,125.00,51.15,125.00,0.915,27.8
17.710,TRACKING,243,55,12.53,2.83,27.36,125.00,48.63,125.00,0.912,27.9
17.745,TRACKING,241,55,12.43,2.83,24.23,125.00,46.12,125.00,0.914,27.9
17.780,TRACKING,242,58,12.48,2.99,21.10,125.00,44.83,125.00,0.912,28.0
17.815,TRACKING,241,58,12.43,2.99,17.97,125.00,42.32,125.00,0.917,28.1
17.850,TRACKING,245,63,12.63,3.25,14.84,125.00,39.82,125.00,0.911,28.1
17.886,TRACKING,254,68,13.10,3.50,11.67,125.00,38.56,125.00,0.919,28.1
17.921,TRACKING,257,69,13.25,3.56,10.00,125.00,36.04,125.00,0.916,28.1
17.956,TRACKING,265,67,13.66,3.45,10.00,125.00,33.24,125.00,0.918,28.1
17.992,TRACKING,269,66,13.87,3.40,10.00,125.00,31.99,125.00,0.919,28.1
18.029,TRACKING,282,69,14.54,3.56,10.00,125.00,29.36,125.00,0.919,28.0
18.064,TRACKING,285,70,14.70,3.61,10.00,125.00,26.83,125.00,0.919,28.0
18.101,TRACKING,292,71,15.06,3.66,10.00,125.00,25.56,125.00,0.921,28.0
18.137,TRACKING,301,72,15.52,3.71,10.00,125.00,23.02,125.00,0.916,28.0
18.174,TRACKING,304,73,15.67,3.76,10.00,125.00,20.44,125.00,0.914,27.9
18.211,TRACKING,305,72,15.73,3.71,10.00,125.00,17.91,125.00,0.913,27.8
18.248,TRACKING,314,74,16.19,3.81,10.00,125.00,16.65,125.00,0.912,27.7
18.285,TRACKING,318,73,16.40,3.76,10.00,125.00,14.12,125.00,0.908,27.6
18.322,TRACKING,319,74,16.45,3.81,10.00,125.00,11.57,125.00,0.910,27.6
18.358,TRACKING,315,73,16.24,3.76,10.00,125.00,10.00,125.00,0.913,27.6
18.395,TRACKING,315,73,16.24,3.76,10.00,125.00,10.00,125.00,0.909,27.5
18.431,TRACKING,311,74,16.04,3.81,10.00,125.00,10.00,125.00,0.910,27.6
18.467,TRACKING,315,75,16.24,3.86,10.00,125.00,10.00,125.00,0.910,27.6
18.503,TRACKING,319,76,16.45,3.92,10.00,125.00,10.00,125.00,0.915,27.6
18.538,TRACKING,322,73,16.60,3.76,10.00,125.00,10.00,125.00,0.912,27.7
18.574,TRACKING,326,75,16.81,3.86,10.00,125.00,10.00,125.00,0.913,27.7
18.608,TRACKING,328,75,16.91,3.86,10.00,125.00,10.00,125.00,0.910,27.8
18.643,TRACKING,330,75,17.02,3.86,10.00,125.00,10.00,125.00,0.910,27.9
18.678,TRACKING,332,75,17.12,3.86,10.00,125.00,10.00,125.00,0.909,28.0
18.713,TRACKING,335,73,17.27,3.76,10.00,125.00,10.00,125.00,0.910,28.1
18.748,TRACKING,338,73,17.43,3.76,10.00,125.00,10.00,125.00,0.911,28.1
18.784,TRACKING,339,73,17.48,3.76,10.00,125.00,10.00,125.00,0.912,28.1
18.820,TRACKING,341,73,17.58,3.76,10.00,125.00,10.00,125.00,0.908,28.0
18.857,TRACKING,345,74,17.79,3.81,10.00,125.00,10.00,125.00,0.908,28.0
18.892,TRACKING,346,74,17.84,3.81,10.00,125.00,10.00,125.00,0.911,28.0
18.928,TRACKING,347,74,17.89,3.81,10.00,125.00,10.00,125.00,0.912,28.0
18.964,TRACKING,347,73,17.89,3.76,10.00,125.00,10.00,125.00,0.911,27.9
19.001,TRACKING,347,73,17.89,3.76,10.00,125.00,10.00,125.00,0.911,27.9
19.037,TRACKING,349,72,18.00,3.71,10.00,125.00,10.00,125.00,0.914,27.9
19.073,TRACKING,350,72,18.05,3.71,10.00,125.00,10.00,125.00,0.914,27.9
19.110,TRACKING,350,73,18.05,3.76,10.00,125.00,10.00,125.00,0.914,27.8
19.147,TRACKING,350,72,18.05,3.71,10.00,125.00,10.00,125.00,0.916,27.7
19.183,TRACKING,352,73,18.15,3.76,10.00,125.00,10.00,125.00,0.916,27.7
19.220,TRACKING,352,73,18.15,3.76,10.00,125.00,10.00,125.00,0.916,27.6
19.256,TRACKING,353,73,18.20,3.76,10.00,125.00,10.00,125.00,0.916,27.6
19.293,TRACKING,353,74,18.20,3.81,10.00,125.00,10.00,125.00,0.916,27.6
19.328,TRACKING,353,74,18.20,3.81,10.00,125.00,10.00,125.00,0.915,27.7
19.363,TRACKING,353,73,18.20,3.76,10.00,125.00,10.00,125.00,0.915,27.8
19.398,TRACKING,354,74,18.25,3.81,10.00,125.00,10.00,125.00,0.915,27.9
19.433,TRACKING,355,73,18.30,3.76,10.00,125.00,10.00,125.00,0.914,27.9
19.468,TRACKING,358,73,18.46,3.76,10.00,125.00,10.00,125.00,0.915,28.0
19.504,TRACKING,355,73,18.30,3.76,10.00,125.00,10.00,125.00,0.914,27.9
19.540,TRACKING,358,73,18.46,3.76,10.00,125.00,10.00,125.00,0.914,28.0
19.576,TRACKING,358,73,18.46,3.76,10.00,125.00,10.00,125.00,0.915,27.9
19.612,TRACKING,356,72,18.36,3.71,10.00,125.00,10.00,125.00,0.913,27.9
19.648,TRACKING,358,72,18.46,3.71,10.00,125.00,10.00,125.00,0.913,27.9
19.684,TRACKING,358,72,18.46,3.71,10.00,125.00,10.00,125.00,0.913,27.9
19.721,TRACKING,358,71,18.46,3.66,10.00,125.00,10.00,125.00,0.913,27.8
19.758,TRACKING,358,71,18.46,3.66,10.00,125.00,10.00,125.00,0.912,27.7
19.795,TRACKING,358,72,18.46,3.71,10.00,125.00,10.00,125.00,0.912,27.6
19.832,TRACKING,358,72,18.46,3.71,10.00,125.00,10.00,125.00,0.911,27.6
19.868,TRACKING,354,71,18.25,3.66,10.00,125.00,10.00,125.00,0.911,27.6
19.905,TRACKING,354,72,18.25,3.71,10.00,125.00,10.00,125.00,0.912,27.6
19.941,TRACKING,352,70,18.15,3.61,10.00,125.00,10.00,125.00,0.911,27.6
19.977,TRACKING,349,69,18.00,3.56,10.00,125.00,10.00,125.00,0.910,27.6
20.013,TRACKING,347,71,17.89,3.66,10.00,125.00,10.00,125.00,0.911,27.6
20.049,TRACKING,344,74,17.74,3.81,10.00,125.00,10.00,125.00,0.911,27.6
20.084,TRACKING,338,71,17.43,3.66,10.00,125.00,10.00,125.00,0.912,27.7
20.120,TRACKING,324,71,16.71,3.66,10.00,125.00,10.00,125.00,0.905,27.8
20.155,TRACKING,316,69,16.29,3.56,10.00,125.00,10.00,125.00,0.910,27.8
20.190,TRACKING,311,72,16.04,3.71,10.00,125.00,10.00,125.00,0.908,27.9
20.224,TRACKING,300,71,15.47,3.66,10.00,125.00,10.00,125.00,0.920,28.0
20.259,TRACKING,289,73,14.90,3.76,10.00,125.00,10.00,125.00,0.923,28.1
20.294,TRACKING,278,73,14.33,3.76,10.00,125.00,10.00,125.00,0.923,28.1
20.330,TRACKING,264,76,13.61,3.92,10.00,125.00,10.00,125.00,0.914,28.1
20.367,TRACKING,251,77,12.94,3.97,10.00,125.00,10.00,125.00,0.914,28.0
20.403,TRACKING,239,78,12.32,4.02,10.00,125.00,10.00,125.00,0.924,28.0
20.441,TRACKING,221,79,11.40,4.07,10.00,125.00,10.00,125.00,0.922,27.8
20.477,TRACKING,206,83,10.62,4.28,10.00,125.00,10.00,125.00,0.924,27.8
20.514,TRACKING,188,84,9.69,4.33,10.00,125.00,10.00,125.00,0.920,27.7
20.550,TRACKING,171,85,8.82,4.38,10.00,125.00,10.00,125.00,0.927,27.7
20.587,TRACKING,154,81,7.94,4.17,10.00,125.00,10.00,125.00,0.922,27.7
20.623,TRACKING,138,82,7.12,4.23,10.00,125.00,10.00,125.00,0.926,27.7
20.660,TRACKING,122,81,6.29,4.17,10.00,125.00,10.00,125.00,0.923,27.6
20.696,TRACKING,107,80,5.52,4.12,10.00,125.00,10.00,125.00,0.923,27.6
20.733,TRACKING,94,79,4.85,4.07,10.00,125.00,10.00,125.00,0.921,27.6
20.769,TRACKING,83,75,4.28,3.86,10.00,125.00,10.00,125.00,0.926,27.6
20.805,TRACKING,70,75,3.61,3.86,10.00,125.00,10.00,125.00,0.911,27.6
20.840,TRACKING,62,73,3.20,3.76,10.00,125.00,10.00,125.00,0.920,27.7
20.875,TRACKING,56,75,2.89,3.86,10.00,125.00,10.00,125.00,0.916,27.8
20.910,TRACKING,47,72,2.42,3.71,10.00,125.00,10.00,125.00,0.916,27.9
20.945,TRACKING,39,77,2.01,3.97,10.00,125.00,10.00,125.00,0.913,28.0
20.980,TRACKING,34,75,1.75,3.86,10.00,125.00,10.00,125.00,0.917,28.0
21.015,TRACKING,29,81,1.50,4.17,10.00,125.00,10.00,125.00,0.917,28.0
21.051,TRACKING,27,82,1.39,4.23,10.00,125.00,10.00,125.00,0.922,28.1
21.086,TRACKING,25,83,1.29,4.28,10.00,125.00,10.00,125.00,0.924,28.1
21.121,TRACKING,21,82,1.08,4.23,10.00,125.00,10.00,125.00,0.919,28.1
21.156,TRACKING,19,82,0.98,4.23,10.00,125.00,10.00,125.00,0.912,28.1
21.192,TRACKING,13,82,0.67,4.23,10.00,125.00,10.00,125.00,0.911,28.1
21.227,TRACKING,7,82,0.36,4.23,10.00,125.00,10.00,125.00,0.910,28.2
21.263,TRACKING,0,81,0.00,4.17,10.00,125.00,10.00,125.00,0.906,28.1
21.298,TRACKING,-4,80,-0.21,4.12,10.00,125.00,10.00,125.00,0.911,28.2
21.334,TRACKING,-12,80,-0.62,4.12,10.00,125.00,10.00,125.00,0.905,28.2
21.369,TRACKING,-19,80,-0.98,4.12,10.00,125.00,10.00,125.00,0.904,28.2
21.404,TRACKING,-29,81,-1.50,4.17,10.00,125.00,10.00,125.00,0.903,28.2
21.439,TRACKING,-35,77,-1.80,3.97,10.00,125.00,10.00,125.00,0.903,28.2
21.475,TRACKING,-44,79,-2.27,4.07,10.00,125.00,10.00,125.00,0.886,28.2
21.510,TRACKING,-51,81,-2.63,4.17,10.00,125.00,10.00,125.00,0.887,28.2
